montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,status_do_emprestimo,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
9938.0,Curto,10.4%,328.44,5 anos,Empréstimo,53000.0,Não Verificado,Não Pago,Consolidação de Dívida,14.6%,0,317.59820089955025,3,1
11924.0,Curto,13.2%,412.43,8 anos,Empréstimo,79000.0,Não Verificado,Não Pago,Consolidação de Dívida,20.5%,0,542.3306679993336,2,9
2386.0,Curto,13.9%,84.99000000000001,menos de 1 ano,Alugado,28400.0,Não Verificado,Não Pago,Outro,21.0%,0,491.9590204897551,2,12
6005.0,Curto,15.3%,211.33,6 anos,Empréstimo,55750.0,Não Verificado,Pago,Casamento,16.0%,0,412.7814426120273,4,8
9111.0,Curto,10.4%,296.63,2 anos,Alugado,53000.0,Não Verificado,Pago,Consolidação de Dívida,19.3%,0,363.59820089955025,3,6
7949.0,Curto,9.8%,260.96000000000004,5 anos,Empréstimo,22000.0,Não Verificado,Pago,Consolidação de Dívida,17.0%,0,450.53256704980845,4,1
14452.0,Curto,11.5%,486.75,,Alugado,36000.0,Verificado,Pago,Cartão de Crédito,11.3%,0,469.4654339496918,1,10
29913.0,Curto,17.3%,1076.8,4 anos,Empréstimo,77000.0,Verificado,Não Pago,Pequena Empresa,9.2%,0,392.1974012993503,2,6
15061.0,Curto,11.0%,494.82,7 anos,Alugado,41000.0,Não Verificado,Pago,Consolidação de Dívida,20.8%,0,283.7986006996502,1,8
22327.0,Curto,14.6%,767.61,mais de 10 anos,Alugado,49000.0,Verificado,Pago,Consolidação de Dívida,12.6%,0,443.33166749958355,2,4
11118.0,Curto,10.6%,368.31,2 anos,Alugado,48000.0,Fonte Verificada,Pago,Consolidação de Dívida,18.9%,0,350.2650341495919,4,1
6065.0,Curto,8.9%,198.28,mais de 10 anos,Alugado,104000.0,Não Verificado,Não Pago,Outro,10.4%,0,465.99650174912546,1,7
30131.0,Curto,19.9%,1114.09,menos de 1 ano,Empréstimo,226000.0,Fonte Verificada,Pago,Compra Importante,6.3%,0,335.1257704481093,2,8
7990.0,Curto,6.5%,252.66,6 anos,Empréstimo,41000.0,Não Verificado,Não Pago,Melhoria da Casa,8.5%,0,394.7986006996502,0,4
11707.0,Curto,7.7%,370.03000000000003,mais de 10 anos,Empréstimo,54000.0,Fonte Verificada,Pago,Consolidação de Dívida,12.1%,0,550.6648342495419,2,3
2898.0,Curto,5.8%,93.85,mais de 10 anos,Alugado,82000.0,Não Verificado,Pago,Cartão de Crédito,9.4%,0,306.53056804930867,2,2
2537.0,Curto,7.9%,86.13999999999999,mais de 10 anos,Alugado,45544.0,Verificado,Pago,Outro,4.3%,0,374.1013826420123,0,12
6326.0,Longo,12.4%,148.04000000000002,1 ano,Alugado,17000.0,Fonte Verificada,Não Pago,Pequena Empresa,17.4%,0,507.1994002998501,0,6
6945.0,Curto,10.7%,225.76999999999998,3 anos,Alugado,55000.0,Verificado,Não Pago,Cartão de Crédito,22.4%,2,508.7314675995336,2,5
8029.0,Curto,13.7%,280.97999999999996,2 anos,Alugado,91100.0,Fonte Verificada,Pago,Casamento,9.7%,3,523.1369315342329,2,12
5999.0,Curto,6.0%,191.58,7 anos,Próprio,20200.0,Não Verificado,Pago,Carro,2.2%,0,447.41262701982345,1,1
5003.0,Curto,11.1%,165.43,1 ano,Alugado,69500.0,Não Verificado,Pago,Cartão de Crédito,12.7%,0,527.6976511744128,2,11
8110.0,Curto,8.5%,255.91,9 anos,Empréstimo,146000.0,Verificado,Pago,Melhoria da Casa,3.0%,0,270.7951024487756,8,3
4133.0,Curto,7.7%,127.65,mais de 10 anos,Empréstimo,40200.0,Não Verificado,Não Pago,Melhoria da Casa,20.9%,1,543.7452940196569,1,9
9898.0,Curto,13.5%,343.92,mais de 10 anos,Empréstimo,47000.0,Não Verificado,Pago,Pequena Empresa,13.1%,0,527.1984007996002,1,4
6402.0,Curto,11.3%,221.23,mais de 10 anos,Alugado,37000.0,Não Verificado,Pago,Cartão de Crédito,12.9%,0,389.5320672996835,3,5
13335.0,Longo,14.3%,311.76,4 anos,Empréstimo,78000.0,Não Verificado,Não Pago,Cartão de Crédito,18.3%,0,495.264034649342,1,8
5857.0,Curto,12.4%,204.62,3 anos,Alugado,43600.0,Não Verificado,Não Pago,Compra Importante,10.6%,0,435.97184740962854,0,2
5107.0,Curto,11.0%,167.39000000000001,3 anos,Empréstimo,95000.0,Não Verificado,Pago,Melhoria da Casa,19.7%,0,526.3968015992004,0,8
19999.0,Curto,13.1%,675.84,mais de 10 anos,Alugado,40500.0,Verificado,Pago,Consolidação de Dívida,19.4%,0,509.76528402465436,0,12
7078.0,Curto,13.1%,239.0,mais de 10 anos,Empréstimo,53285.0,Não Verificado,Pago,Melhoria da Casa,10.4%,0,488.61719140429784,0,12
7278.0,Longo,21.7%,199.63,menos de 1 ano,Alugado,77000.0,Verificado,Pago,Consolidação de Dívida,24.8%,0,544.1974012993503,2,1
12988.0,Longo,16.8%,328.74,mais de 10 anos,Empréstimo,86200.0,Não Verificado,Não Pago,Médica,9.4%,0,532.8104281192736,1,9
20140.0,Curto,12.5%,671.38,5 anos,Alugado,53000.0,Não Verificado,Pago,Consolidação de Dívida,2.7%,0,531.5982008995502,3,10
9897.0,Curto,6.9%,315.88,2 anos,Empréstimo,63000.0,Não Verificado,Pago,Outro,15.1%,1,296.2645343994669,1,12
7858.0,Curto,7.5%,249.93,mais de 10 anos,Empréstimo,84000.0,Não Verificado,Não Pago,Outro,13.0%,0,396.663834749292,1,3
3927.0,Longo,18.4%,107.78,1 ano,Alugado,21996.0,Fonte Verificada,Pago,Outro,5.4%,0,449.53230051640844,0,8
8082.0,Curto,13.2%,273.31,mais de 10 anos,Empréstimo,188996.0,Verificado,Pago,Educação,17.0%,0,467.6600699650175,8,11
11340.0,Longo,6.5%,226.14,3 anos,Empréstimo,35000.0,Fonte Verificada,Pago,Consolidação de Dívida,6.5%,0,259.39880059970017,3,8
11261.0,Longo,19.3%,301.52,mais de 10 anos,Alugado,50000.0,Verificado,Não Pago,Consolidação de Dívida,24.8%,1,307.3983008495752,1,9
5796.0,Curto,10.1%,196.78,4 anos,Empréstimo,81000.0,Não Verificado,Não Pago,Outro,17.6%,0,549.463934699317,1,5
5882.0,Curto,8.6%,194.95999999999998,mais de 10 anos,Alugado,54996.0,Verificado,Pago,Outro,8.6%,0,387.7312010661336,0,7
7865.0,Curto,10.7%,262.36999999999995,,Alugado,61780.0,Não Verificado,Não Pago,Cartão de Crédito,14.3%,0,382.18324171247707,4,6
15921.0,Longo,11.7%,351.15,mais de 10 anos,Empréstimo,36720.64,Verificado,Pago,Consolidação de Dívida,29.0%,0,403.5134526070298,1,11
25094.0,Curto,15.6%,874.84,6 anos,Empréstimo,115000.0,Verificado,Pago,Consolidação de Dívida,14.4%,0,376.7294685990338,3,12
17896.0,Longo,17.5%,459.17,6 anos,Empréstimo,184000.0,Verificado,Não Pago,Consolidação de Dívida,18.7%,0,346.3271697484591,0,6
10104.0,Curto,11.4%,337.57,4 anos,Alugado,42000.0,Não Verificado,Não Pago,Energia Renovável,10.3%,0,480.86523404964186,0,9
20047.0,Curto,17.4%,721.7900000000001,4 anos,Alugado,62000.0,Verificado,Não Pago,Pequena Empresa,13.5%,1,290.19790104947526,0,1
19188.0,Longo,19.4%,510.97,7 anos,Empréstimo,85000.0,Fonte Verificada,Pago,Consolidação de Dívida,11.4%,0,369.7304680992837,1,6
3077.0,Curto,7.9%,100.97999999999999,3 anos,Empréstimo,67000.0,Não Verificado,Pago,Cartão de Crédito,22.0%,0,332.53106779943363,5,8
8929.0,Longo,15.2%,224.83,5 anos,Empréstimo,85200.0,Não Verificado,Não Pago,Consolidação de Dívida,14.6%,0,485.74379476928203,8,9
2574.0,Curto,13.6%,85.69,2 anos,Próprio,31868.0,Não Verificado,Pago,Médica,20.5%,0,329.19010494752627,1,4
9977.0,Longo,14.5%,243.65,mais de 10 anos,Empréstimo,143000.0,Verificado,Não Pago,Consolidação de Dívida,23.1%,0,356.5952023988006,5,9
6136.0,Longo,15.2%,146.79,1 ano,Empréstimo,51000.0,Não Verificado,Não Pago,Consolidação de Dívida,11.2%,0,502.46493419956687,2,3
6576.0,Curto,13.1%,231.28,2 anos,Alugado,31000.0,Verificado,Não Pago,Consolidação de Dívida,22.1%,0,495.13226719973346,0,6
2042.0,Curto,14.7%,71.39999999999999,3 anos,Alugado,30200.0,Não Verificado,Pago,Outro,7.2%,1,486.0789605197401,1,4
21319.0,Longo,21.7%,589.3199999999999,mais de 10 anos,Alugado,299000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,2.8%,0,548.9900049975013,3,5
10130.0,Curto,11.0%,327.98999999999995,1 ano,Próprio,58000.0,Não Verificado,Não Pago,Consolidação de Dívida,18.9%,0,428.93136764950856,0,2
15111.0,Curto,13.8%,519.56,menos de 1 ano,Empréstimo,71392.0,Não Verificado,Não Pago,Médica,16.2%,0,494.823721472597,1,1
9672.0,Curto,9.6%,309.45,7 anos,Alugado,39000.0,Não Verificado,Pago,Consolidação de Dívida,6.8%,0,483.6653339996668,0,7
4855.0,Curto,14.4%,178.33999999999997,7 anos,Alugado,31000.0,Fonte Verificada,Pago,Consolidação de Dívida,11.2%,0,278.13226719973346,2,3
4902.0,Curto,6.9%,158.27,9 anos,Alugado,57000.0,Verificado,Pago,Outro,2.9%,0,286.8647342995169,0,3
6247.0,Curto,14.7%,218.48,6 anos,Empréstimo,61000.0,Não Verificado,Não Pago,Carro,3.7%,0,392.1312676994836,5,7
16066.0,Curto,12.0%,539.3100000000001,mais de 10 anos,Empréstimo,81000.0,Verificado,Pago,Consolidação de Dívida,8.1%,0,482.463934699317,2,12
4069.0,Curto,16.5%,150.84,1 ano,Alugado,32000.0,Não Verificado,Pago,Consolidação de Dívida,10.4%,0,534.1989005497251,2,6
6137.0,Curto,11.4%,197.93,2 anos,Alugado,22000.0,Não Verificado,Pago,Consolidação de Dívida,21.6%,1,495.53256704980845,2,10
5054.0,Curto,7.9%,158.57999999999998,3 anos,Alugado,35000.0,Verificado,Pago,Consolidação de Dívida,19.3%,0,298.39880059970017,2,12
10033.0,Curto,7.9%,316.8,8 anos,Empréstimo,120000.0,Verificado,Pago,Melhoria da Casa,1.1%,0,525.0626353489922,0,3
937.0,Curto,14.7%,42.21,1 ano,Alugado,24000.0,Não Verificado,Pago,Cartão de Crédito,19.1%,0,338.6658337497918,2,7
4147.0,Curto,11.7%,136.29,2 anos,Alugado,150000.0,Verificado,Não Pago,Outro,4.3%,0,552.0616358487423,1,3
4877.0,Curto,9.9%,155.22000000000003,3 anos,Alugado,54000.0,Não Verificado,Pago,Compra Importante,11.3%,0,373.6648342495419,0,2
9740.0,Longo,6.9%,191.28,1 ano,Alugado,38072.0,Verificado,Pago,Outro,18.2%,0,467.60349825087457,2,6
22217.0,Curto,19.4%,825.47,2 anos,Alugado,161000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,13.3%,0,288.7946026986507,1,2
12617.0,Curto,15.7%,446.61,mais de 10 anos,Alugado,33000.0,Não Verificado,Pago,Consolidação de Dívida,14.4%,0,537.2655338997167,1,3
8364.0,Curto,11.5%,283.86,mais de 10 anos,Empréstimo,61000.0,Verificado,Pago,Médica,13.3%,0,425.1312676994836,3,8
4580.0,Curto,9.6%,146.82999999999998,2 anos,Alugado,26916.0,Fonte Verificada,Pago,Consolidação de Dívida,12.7%,0,350.8601365983675,1,8
4864.0,Curto,7.9%,157.44,menos de 1 ano,Próprio,21000.0,Não Verificado,Não Pago,Carro,21.6%,0,368.46593369981673,3,3
7156.0,Curto,12.2%,240.09,1 ano,Empréstimo,92000.0,Fonte Verificada,Pago,Consolidação de Dívida,3.6%,0,545.1969015492255,3,7
8512.0,Curto,12.5%,289.87,menos de 1 ano,Empréstimo,43000.0,Não Verificado,Não Pago,Consolidação de Dívida,9.3%,1,375.9318673996335,2,6
4921.0,Curto,9.3%,165.42000000000002,menos de 1 ano,Alugado,31000.0,Não Verificado,Pago,Casa,1.1%,0,420.13226719973346,1,3
4862.0,Curto,14.7%,173.60000000000002,menos de 1 ano,Empréstimo,134000.0,Não Verificado,Pago,Consolidação de Dívida,20.9%,0,495.99550224887554,1,8
17918.0,Curto,12.4%,603.86,mais de 10 anos,Alugado,89000.0,Não Verificado,Pago,Cartão de Crédito,7.4%,0,407.99700149925036,2,3
15702.0,Curto,16.4%,552.11,4 anos,Empréstimo,90000.0,Não Verificado,Pago,Consolidação de Dívida,14.4%,0,424.063634849242,2,2
13037.0,Curto,7.9%,416.59999999999997,5 anos,Empréstimo,50500.0,Não Verificado,Não Pago,Cartão de Crédito,22.4%,0,550.431617524571,0,9
4861.0,Curto,6.2%,156.03,mais de 10 anos,Alugado,59000.0,Fonte Verificada,Não Pago,Pequena Empresa,21.9%,0,314.9980009995003,0,8
11310.0,Curto,7.9%,354.64,3 anos,Outro,24000.0,Não Verificado,Não Pago,Consolidação de Dívida,19.1%,0,326.6658337497918,3,8
16010.0,Curto,11.7%,531.57,2 anos,Alugado,36000.0,Verificado,Pago,Consolidação de Dívida,17.3%,0,278.4654339496918,1,12
10049.0,Curto,8.0%,320.57,mais de 10 anos,Empréstimo,54000.0,Não Verificado,Não Pago,Outro,9.6%,0,434.6648342495419,1,8
25034.0,Curto,7.5%,785.0799999999999,3 anos,Empréstimo,53148.0,Verificado,Não Pago,Consolidação de Dívida,17.1%,0,291.608062635349,0,5
15991.0,Curto,13.1%,549.15,mais de 10 anos,Alugado,107996.0,Verificado,Pago,Outro,12.6%,0,275.26276861569215,5,11
9740.0,Longo,11.0%,213.25,menos de 1 ano,Alugado,73000.0,Fonte Verificada,Pago,Compra Importante,10.7%,0,474.93086789938366,1,12
17902.0,Curto,12.2%,600.97,6 anos,Alugado,43000.0,Não Verificado,Não Pago,Consolidação de Dívida,20.2%,0,519.9318673996336,0,12
3865.0,Curto,7.5%,124.63,1 ano,Empréstimo,35000.0,Fonte Verificada,Pago,Outro,1.6%,1,514.3988005997002,6,7
13876.0,Longo,10.7%,307.45,menos de 1 ano,Empréstimo,84000.0,Não Verificado,Não Pago,Consolidação de Dívida,14.4%,0,393.663834749292,1,1
5989.0,Longo,7.5%,128.20000000000002,,Alugado,20640.0,Não Verificado,Não Pago,Consolidação de Dívida,0.2%,0,335.4419456938198,5,3
11899.0,Curto,6.6%,371.05,2 anos,Alugado,43800.0,Verificado,Pago,Compra Importante,9.4%,0,421.98517407962686,2,9
6423.0,Curto,13.2%,222.70000000000002,5 anos,Empréstimo,132000.0,Verificado,Pago,Consolidação de Dívida,18.1%,1,285.8622355488922,1,9
18131.0,Curto,13.2%,611.2299999999999,7 anos,Empréstimo,47682.0,Verificado,Não Pago,Outro,12.3%,0,549.2438447442945,3,10
21922.0,Curto,12.2%,740.8,3 anos,Alugado,49004.0,Verificado,Pago,Outro,14.6%,0,429.3319340329835,2,9
7081.0,Curto,17.6%,255.77,3 anos,Próprio,63910.0,Verificado,Não Pago,Consolidação de Dívida,15.6%,0,408.32517074795936,5,2
15133.0,Curto,16.4%,531.22,6 anos,Próprio,61972.0,Não Verificado,Pago,Consolidação de Dívida,23.8%,0,520.1960353156755,2,10
9617.0,Curto,11.9%,320.21999999999997,4 anos,Alugado,34400.0,Não Verificado,Pago,Carro,21.1%,0,389.35882058970515,2,2
8125.0,Curto,15.2%,287.5,mais de 10 anos,Empréstimo,89004.0,Verificado,Pago,Outro,23.1%,0,448.99726803265037,1,8
3516.0,Curto,13.9%,120.16000000000001,3 anos,Alugado,32000.0,Não Verificado,Pago,Outro,5.4%,0,314.1989005497251,2,7
10042.0,Curto,7.3%,319.69,5 anos,Alugado,99000.0,Não Verificado,Pago,Casamento,2.2%,0,383.6633349991671,1,2
13195.0,Curto,13.5%,459.5,6 anos,Alugado,37500.0,Verificado,Pago,Cartão de Crédito,23.3%,0,274.5653839746793,2,2
1468.0,Curto,6.0%,53.69,mais de 10 anos,Alugado,53400.0,Fonte Verificada,Pago,Outro,12.3%,0,389.6248542395469,5,9
972.0,Curto,10.2%,38.66,,Alugado,10500.0,Não Verificado,Não Pago,Educação,21.4%,1,280.7662835249042,1,9
6036.0,Curto,11.3%,201.8,4 anos,Alugado,37004.0,Não Verificado,Não Pago,Educação,2.3%,0,487.53233383308344,3,8
24879.0,Curto,20.2%,937.1600000000001,1 ano,Empréstimo,61000.0,Não Verificado,Não Pago,Pequena Empresa,8.0%,0,449.1312676994836,5,4
14899.0,Curto,11.1%,492.85,mais de 10 anos,Alugado,29000.0,Não Verificado,Não Pago,Consolidação de Dívida,4.8%,0,450.99900049975014,1,12
7948.0,Longo,11.9%,181.98000000000002,8 anos,Empréstimo,44000.0,Não Verificado,Não Pago,Pequena Empresa,11.7%,0,339.9985007496252,3,3
8957.0,Curto,10.6%,297.57,menos de 1 ano,Alugado,21312.0,Verificado,Não Pago,Consolidação de Dívida,15.5%,0,408.48672330501415,1,8
10127.0,Curto,17.1%,359.23,menos de 1 ano,Alugado,73000.0,Verificado,Não Pago,Consolidação de Dívida,10.5%,0,371.93086789938366,4,9
3126.0,Curto,10.3%,98.94,menos de 1 ano,Alugado,35000.0,Não Verificado,Pago,Outro,19.9%,0,457.39880059970017,1,2
34962.0,Longo,11.0%,767.38,6 anos,Empréstimo,118000.0,Verificado,Pago,Melhoria da Casa,3.8%,0,318.92936864900884,0,12
10097.0,Longo,17.9%,263.54,mais de 10 anos,Alugado,37996.0,Verificado,Pago,Mudança,3.3%,0,489.5984341162752,0,2
15907.0,Curto,13.5%,545.03,mais de 10 anos,Alugado,64000.0,Verificado,Pago,Consolidação de Dívida,12.0%,0,391.3311677494586,0,8
14370.0,Curto,16.7%,524.06,4 anos,Alugado,27800.0,Não Verificado,Não Pago,Outro,7.5%,0,471.9190404797601,4,11
8231.0,Longo,16.0%,207.88,6 anos,Alugado,24004.0,Não Verificado,Não Pago,Consolidação de Dívida,22.4%,0,486.6661002831917,0,3
11982.0,Curto,5.4%,365.61,4 anos,Empréstimo,142000.0,Fonte Verificada,Pago,Outro,7.0%,0,438.52856904880895,1,6
21031.0,Curto,10.7%,693.9499999999999,6 anos,Alugado,116000.0,Verificado,Pago,Consolidação de Dívida,20.0%,0,327.7961019490255,1,4
12021.0,Curto,6.9%,376.71999999999997,menos de 1 ano,Empréstimo,73000.0,Não Verificado,Pago,Pequena Empresa,8.0%,0,378.93086789938366,1,3
6974.0,Curto,8.6%,227.42,2 anos,Empréstimo,42000.0,Não Verificado,Pago,Consolidação de Dívida,17.3%,0,263.86523404964186,8,4
15061.0,Curto,9.9%,489.7,4 anos,Alugado,56000.0,Verificado,Pago,Consolidação de Dívida,20.8%,0,411.79810094952524,3,10
1318.0,Curto,13.2%,44.57,2 anos,Alugado,23884.0,Não Verificado,Pago,Consolidação de Dívida,10.5%,0,475.6581042811927,10,6
3488.0,Curto,13.5%,126.05,menos de 1 ano,Empréstimo,16000.0,Não Verificado,Pago,Carro,15.3%,0,439.1327669498584,1,1
9910.0,Curto,13.7%,346.26,1 ano,Alugado,62000.0,Não Verificado,Pago,Consolidação de Dívida,12.5%,0,304.19790104947526,0,1
14149.0,Curto,13.0%,481.08,1 ano,Empréstimo,113004.0,Fonte Verificada,Pago,Consolidação de Dívida,15.6%,0,394.5964684324504,3,7
8646.0,Longo,11.1%,187.13,1 ano,Empréstimo,32600.0,Não Verificado,Não Pago,Carro,11.0%,0,266.23888055972014,0,4
6849.0,Curto,7.0%,213.64,1 ano,Empréstimo,57000.0,Não Verificado,Não Pago,Melhoria da Casa,17.2%,0,467.8647342995169,2,4
9987.0,Curto,15.3%,349.53000000000003,mais de 10 anos,Alugado,82628.0,Não Verificado,Pago,Cartão de Crédito,19.2%,0,432.57241379310346,1,11
19766.0,Longo,23.2%,564.72,mais de 10 anos,Empréstimo,73500.0,Verificado,Pago,Consolidação de Dívida,20.0%,0,465.9641845743795,5,10
11412.0,Longo,12.2%,255.16,5 anos,Empréstimo,39600.0,Verificado,Não Pago,Outro,12.0%,0,527.7053140096618,2,6
18426.0,Curto,11.0%,606.3100000000001,4 anos,Alugado,57000.0,Não Verificado,Pago,Melhoria da Casa,24.8%,0,268.8647342995169,0,7
3612.0,Curto,8.9%,119.44,menos de 1 ano,Alugado,77000.0,Verificado,Pago,Cartão de Crédito,18.3%,0,298.1974012993503,1,1
20065.0,Longo,20.9%,542.33,6 anos,Alugado,69000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,16.6%,0,276.66433449941695,3,8
14441.0,Longo,11.0%,316.72999999999996,mais de 10 anos,Empréstimo,110008.0,Não Verificado,Pago,Consolidação de Dívida,14.1%,0,478.3968349158754,0,3
8420.0,Curto,12.7%,287.65,,Empréstimo,68000.0,Não Verificado,Não Pago,Cartão de Crédito,23.6%,0,371.5977011494253,3,2
13792.0,Longo,17.2%,349.49,9 anos,Alugado,48000.0,Fonte Verificada,Pago,Consolidação de Dívida,22.6%,0,522.2650341495919,0,12
2282.0,Longo,12.7%,49.78,menos de 1 ano,Alugado,32004.0,Fonte Verificada,Pago,Compra Importante,23.8%,0,385.1991670831251,4,10
5676.0,Curto,10.0%,184.29,mais de 10 anos,Empréstimo,87000.0,Não Verificado,Pago,Melhoria da Casa,21.7%,0,463.86373479926704,0,2
23889.0,Curto,12.7%,806.6,1 ano,Alugado,97450.0,Verificado,Pago,Cartão de Crédito,23.1%,0,554.56005330668,1,6
24907.0,Longo,14.2%,588.36,mais de 10 anos,Empréstimo,67000.0,Verificado,Não Pago,Consolidação de Dívida,23.4%,0,528.5310677994337,1,9
7307.0,Curto,13.1%,250.86,menos de 1 ano,Alugado,49920.0,Não Verificado,Pago,Cartão de Crédito,7.4%,0,418.3929701815759,2,7
6059.0,Curto,7.7%,187.97,mais de 10 anos,Empréstimo,75000.0,Fonte Verificada,Pago,Carro,22.9%,0,455.064134599367,3,12
5121.0,Curto,10.2%,170.77,3 anos,Alugado,40040.0,Não Verificado,Não Pago,Outro,19.1%,0,512.7346326836582,1,6
7224.0,Curto,11.9%,246.98,1 ano,Empréstimo,45000.0,Não Verificado,Pago,Médica,10.2%,2,465.06513409961684,1,5
8053.0,Curto,15.7%,282.12,7 anos,Próprio,35000.0,Não Verificado,Pago,Carro,24.7%,0,299.39880059970017,4,10
2442.0,Curto,11.5%,85.19,mais de 10 anos,Empréstimo,61000.0,Verificado,Pago,Outro,18.7%,0,482.1312676994836,3,10
4014.0,Curto,7.4%,131.10999999999999,menos de 1 ano,Alugado,35000.0,Não Verificado,Pago,Compra Importante,10.4%,0,539.3988005997002,3,9
8519.0,Curto,14.5%,298.46999999999997,menos de 1 ano,Alugado,52000.0,Não Verificado,Pago,Consolidação de Dívida,20.6%,0,459.53156754955853,1,11
5330.0,Curto,12.9%,182.82999999999998,2 anos,Empréstimo,58000.0,Verificado,Pago,Outro,6.1%,0,436.93136764950856,1,8
9862.0,Curto,9.2%,327.5,2 anos,Alugado,56000.0,Verificado,Pago,Consolidação de Dívida,10.7%,1,509.79810094952524,0,2
18851.0,Curto,16.8%,676.68,3 anos,Alugado,61000.0,Verificado,Não Pago,Pequena Empresa,1.9%,0,343.1312676994836,1,4
19180.0,Longo,17.6%,487.71000000000004,8 anos,Alugado,41500.0,Verificado,Não Pago,Consolidação de Dívida,23.9%,0,366.831917374646,2,6
3025.0,Curto,11.0%,105.25,mais de 10 anos,Empréstimo,77885.0,Não Verificado,Pago,Melhoria da Casa,11.8%,0,292.256371814093,0,8
8353.0,Curto,14.6%,291.0,7 anos,Empréstimo,61000.0,Não Verificado,Pago,Outro,19.0%,0,439.1312676994836,1,8
12071.0,Curto,9.8%,394.9,1 ano,Alugado,24000.0,Não Verificado,Pago,Cartão de Crédito,16.8%,0,343.6658337497918,3,9
11890.0,Curto,11.0%,402.34,3 anos,Empréstimo,146000.0,Verificado,Pago,Cartão de Crédito,9.5%,0,450.7951024487756,1,7
6148.0,Curto,11.9%,202.72,3 anos,Empréstimo,31000.0,Não Verificado,Pago,Consolidação de Dívida,1.9%,1,398.13226719973346,7,7
34977.0,Longo,16.5%,861.2099999999999,menos de 1 ano,Alugado,71000.0,Verificado,Não Pago,Consolidação de Dívida,12.3%,0,480.7976011994003,1,9
12266.0,Curto,16.0%,432.78000000000003,menos de 1 ano,Alugado,51000.0,Fonte Verificada,Pago,Consolidação de Dívida,24.4%,0,518.4649341995669,0,8
12001.0,Curto,13.1%,406.92,3 anos,Empréstimo,71000.0,Fonte Verificada,Pago,Consolidação de Dívida,8.8%,0,350.7976011994003,1,11
3032.0,Curto,12.7%,106.28,mais de 10 anos,Alugado,28000.0,Não Verificado,Não Pago,Consolidação de Dívida,15.4%,0,482.9323671497585,0,8
5003.0,Curto,14.2%,180.33,1 ano,Alugado,18800.0,Não Verificado,Não Pago,Compra Importante,4.4%,0,419.3193403298351,0,7
8139.0,Curto,7.5%,255.07,8 anos,Alugado,107000.0,Não Verificado,Pago,Melhoria da Casa,6.1%,0,347.19640179910044,0,4
3995.0,Curto,14.6%,145.45,1 ano,Alugado,51996.0,Não Verificado,Não Pago,Educação,3.2%,0,316.5313010161586,5,12
13926.0,Curto,13.9%,482.62,1 ano,Alugado,54000.0,Não Verificado,Não Pago,Consolidação de Dívida,15.0%,0,416.6648342495419,1,8
3892.0,Curto,6.6%,126.41999999999999,mais de 10 anos,Empréstimo,45580.0,Não Verificado,Pago,Consolidação de Dívida,1.1%,0,433.10378144261205,1,9
12001.0,Longo,11.5%,268.55,3 anos,Alugado,27000.0,Fonte Verificada,Não Pago,Consolidação de Dívida,9.2%,0,346.86573379976676,2,10
4000.0,Longo,16.8%,102.11,5 anos,Empréstimo,46000.0,Verificado,Não Pago,Consolidação de Dívida,16.4%,0,521.1317674496086,0,1
2098.0,Curto,7.4%,66.32,menos de 1 ano,Empréstimo,67992.0,Não Verificado,Pago,Outro,10.0%,1,309.59716808262533,0,11
7532.0,Curto,13.5%,256.37,mais de 10 anos,Empréstimo,148900.0,Verificado,Não Pago,Cartão de Crédito,9.6%,0,259.98833916375145,3,3
8150.0,Curto,6.9%,256.64,1 ano,Empréstimo,72000.0,Não Verificado,Pago,Consolidação de Dívida,22.8%,0,364.864234549392,1,9
5056.0,Longo,13.6%,124.31,mais de 10 anos,Empréstimo,42000.0,Não Verificado,Pago,Melhoria da Casa,11.4%,0,307.86523404964186,2,12
2382.0,Curto,12.8%,93.17,mais de 10 anos,Empréstimo,45000.0,Não Verificado,Pago,Consolidação de Dívida,8.8%,0,376.06513409961684,0,2
6562.0,Curto,14.0%,224.44,8 anos,Alugado,48012.0,Não Verificado,Pago,Consolidação de Dívida,13.8%,0,509.2658337497918,7,7
5671.0,Curto,11.6%,190.38,3 anos,Alugado,60000.0,Não Verificado,Pago,Consolidação de Dívida,7.8%,0,422.06463434949194,3,3
3910.0,Longo,13.6%,94.14,mais de 10 anos,Próprio,26300.0,Verificado,Pago,Compra Importante,0.7%,0,494.8190904547726,3,12
10454.0,Curto,16.0%,376.14,mais de 10 anos,Próprio,42000.0,Verificado,Não Pago,Melhoria da Casa,21.3%,1,536.8652340496419,3,2
4923.0,Curto,14.0%,173.25,2 anos,Alugado,60000.0,Não Verificado,Pago,Outro,14.4%,2,471.06463434949194,1,5
3606.0,Curto,13.5%,124.22,1 ano,Alugado,37000.0,Não Verificado,Pago,Férias,13.0%,0,441.5320672996835,2,11
9975.0,Longo,12.2%,224.53,2 anos,Alugado,28000.0,Verificado,Não Pago,Cartão de Crédito,24.1%,0,432.9323671497585,2,7
15947.0,Longo,16.3%,399.77,mais de 10 anos,Empréstimo,65000.0,Verificado,Não Pago,Pequena Empresa,28.5%,0,335.39780109945025,0,1
