montante_financiado,prazo,taxa_de_juros,parcela,tempo_de_emprego,propriedade_de_casa,renda_anual,status_de_verificacao,finalidade,divida_sobre_renda,inadimplencias_2_anos,score_de_credito,numero_de_dependentes,anos_na_residencia_atual
1098.0,Curto,7.5%,44.65,1 ano,Empréstimo,74000.0,Fonte Verificada,Compra Importante,21.0%,0,484.9975012493753,1,2
7429.0,Curto,12.5%,256.23,mais de 10 anos,Alugado,51000.0,Não Verificado,Carro,20.5%,0,373.46493419956687,2,12
5064.0,Curto,13.2%,177.89,4 anos,Alugado,153000.0,Verificado,Outro,6.2%,0,487.2615358987173,4,8
16484.0,Longo,16.4%,411.08000000000004,7 anos,Alugado,41000.0,Verificado,Férias,21.1%,0,513.7986006996503,5,5
24889.0,Curto,16.4%,884.54,mais de 10 anos,Empréstimo,107000.0,Verificado,Consolidação de Dívida,10.0%,0,319.19640179910044,2,2
18094.0,Curto,10.7%,591.46,9 anos,Alugado,78000.0,Verificado,Consolidação de Dívida,10.6%,0,299.264034649342,1,6
7377.0,Curto,10.2%,249.17000000000002,9 anos,Empréstimo,81955.0,Não Verificado,Melhoria da Casa,12.0%,0,522.5275695485591,1,5
15367.0,Longo,12.7%,354.09999999999997,7 anos,Alugado,31744.0,Verificado,Consolidação de Dívida,22.8%,0,448.18184241212725,1,6
4879.0,Curto,18.4%,190.6,mais de 10 anos,Alugado,99500.0,Fonte Verificada,Férias,13.7%,0,408.6966516741629,1,7
11979.0,Curto,15.2%,422.9,3 anos,Empréstimo,88000.0,Fonte Verificada,Cartão de Crédito,14.8%,0,478.9303681492587,1,5
15097.0,Curto,11.7%,497.51,6 anos,Alugado,75000.0,Verificado,Consolidação de Dívida,11.7%,0,271.064134599367,1,11
3556.0,Curto,13.3%,127.17,mais de 10 anos,Empréstimo,40941.0,Fonte Verificada,Consolidação de Dívida,11.8%,0,435.7946693320007,0,11
23044.0,Curto,10.5%,754.4499999999999,3 anos,Alugado,73000.0,Verificado,Consolidação de Dívida,24.9%,0,313.93086789938366,2,7
19086.0,Curto,8.5%,600.6400000000001,mais de 10 anos,Empréstimo,98000.0,Não Verificado,Consolidação de Dívida,12.1%,0,370.59670164917543,0,1
10143.0,Curto,14.4%,345.59999999999997,1 ano,Alugado,57000.0,Não Verificado,Pequena Empresa,11.3%,0,450.8647342995169,0,8
3562.0,Curto,8.5%,118.41,mais de 10 anos,Empréstimo,92000.0,Não Verificado,Compra Importante,11.7%,0,430.1969015492254,0,8
7720.0,Longo,8.9%,158.85,5 anos,Alugado,80000.0,Não Verificado,Cartão de Crédito,16.7%,0,455.39730134932535,1,5
9904.0,Curto,15.3%,351.72,menos de 1 ano,Alugado,39000.0,Fonte Verificada,Cartão de Crédito,16.4%,0,389.6653339996668,1,5
14529.0,Longo,18.6%,379.98999999999995,2 anos,Empréstimo,41300.0,Não Verificado,Cartão de Crédito,7.4%,0,399.8185907046477,0,9
10035.0,Longo,15.9%,249.45999999999998,mais de 10 anos,Alugado,39000.0,Fonte Verificada,Cartão de Crédito,17.4%,0,491.6653339996668,8,9
7033.0,Longo,13.3%,170.33,mais de 10 anos,Alugado,48000.0,Não Verificado,Cartão de Crédito,23.0%,0,269.2650341495919,3,1
16972.0,Longo,14.9%,412.76,6 anos,Alugado,61000.0,Fonte Verificada,Consolidação de Dívida,8.6%,0,426.1312676994836,2,7
24031.0,Longo,13.5%,556.08,6 anos,Alugado,77000.0,Verificado,Cartão de Crédito,15.0%,0,530.1974012993503,1,4
7325.0,Curto,8.0%,236.53,1 ano,Alugado,56600.0,Fonte Verificada,Consolidação de Dívida,11.1%,0,331.83808095952025,0,6
9875.0,Curto,6.2%,299.43,mais de 10 anos,Empréstimo,73000.0,Não Verificado,Consolidação de Dívida,19.5%,0,305.93086789938366,1,8
24896.0,Longo,18.2%,644.91,mais de 10 anos,Empréstimo,61000.0,Verificado,Consolidação de Dívida,18.6%,0,355.1312676994836,1,4
35133.0,Longo,21.3%,955.28,6 anos,Empréstimo,127000.0,Verificado,Consolidação de Dívida,16.4%,0,349.52906879893385,5,4
9994.0,Curto,9.2%,323.94,,Empréstimo,31975.0,Verificado,Melhoria da Casa,19.0%,0,315.19723471597536,0,10
4888.0,Curto,10.4%,166.22,mais de 10 anos,Empréstimo,39400.0,Verificado,Médica,0.8%,1,324.6919873396635,1,11
6056.0,Curto,11.0%,199.85,3 anos,Empréstimo,105000.0,Não Verificado,Cartão de Crédito,19.5%,0,405.0631350991171,1,5
21533.0,Longo,12.7%,495.58,mais de 10 anos,Empréstimo,46000.0,Verificado,Compra Importante,0.6%,0,468.1317674496085,1,8
9315.0,Longo,16.4%,228.45,3 anos,Alugado,39004.0,Não Verificado,Consolidação de Dívida,24.4%,0,273.6656005330668,2,5
6018.0,Curto,14.1%,208.82000000000002,2 anos,Alugado,58000.0,Verificado,Consolidação de Dívida,10.0%,0,545.9313676495085,3,4
1579.0,Curto,7.3%,47.410000000000004,menos de 1 ano,Alugado,12600.0,Fonte Verificada,Consolidação de Dívida,18.8%,0,433.90621355988674,0,3
4159.0,Curto,14.2%,151.32,menos de 1 ano,Alugado,16400.0,Fonte Verificada,Cartão de Crédito,10.0%,0,428.15942028985506,2,7
13924.0,Longo,15.2%,343.15000000000003,4 anos,Empréstimo,91200.0,Não Verificado,Outro,21.8%,0,293.14359486923206,3,9
956.0,Curto,13.5%,37.61,menos de 1 ano,Alugado,16000.0,Verificado,Médica,17.6%,0,427.1327669498584,4,3
24982.0,Curto,13.8%,857.0,1 ano,Empréstimo,75000.0,Verificado,Melhoria da Casa,4.5%,0,487.064134599367,0,10
2684.0,Curto,16.0%,98.64,3 anos,Alugado,36396.0,Verificado,Médica,14.8%,0,511.4918207562885,4,4
25018.0,Curto,10.4%,819.34,mais de 10 anos,Alugado,76400.0,Verificado,Consolidação de Dívida,19.6%,0,395.15742128935534,0,12
4505.0,Longo,11.1%,103.51,3 anos,Alugado,29000.0,Não Verificado,Carro,14.3%,0,385.99900049975014,2,3
10130.0,Curto,9.0%,325.25,menos de 1 ano,Empréstimo,275000.0,Não Verificado,Melhoria da Casa,3.0%,0,324.39080459770116,1,3
5953.0,Curto,7.5%,196.52999999999997,2 anos,Empréstimo,53000.0,Verificado,Consolidação de Dívida,23.9%,0,459.59820089955025,5,10
12141.0,Longo,16.0%,294.45,1 ano,Empréstimo,60000.0,Não Verificado,Consolidação de Dívida,11.8%,1,475.06463434949194,0,10
9956.0,Curto,6.6%,311.06,3 anos,Alugado,79004.0,Fonte Verificada,Compra Importante,5.0%,0,554.3309345327336,2,9
9892.0,Curto,7.7%,320.05,2 anos,Empréstimo,35000.0,Não Verificado,Consolidação de Dívida,16.0%,0,495.39880059970017,2,11
4746.0,Curto,6.4%,147.64,mais de 10 anos,Próprio,47000.0,Não Verificado,Melhoria da Casa,19.7%,0,334.1984007996002,1,9
12196.0,Curto,13.0%,419.09,menos de 1 ano,Alugado,55000.0,Fonte Verificada,Consolidação de Dívida,22.0%,1,432.7314675995336,4,2
12961.0,Longo,10.6%,289.65,1 ano,Alugado,65004.0,Fonte Verificada,Consolidação de Dívida,11.6%,0,404.39806763285026,0,1
19986.0,Curto,7.9%,631.7099999999999,menos de 1 ano,Alugado,47000.0,Verificado,Consolidação de Dívida,9.2%,0,429.1984007996002,0,7
3079.0,Curto,11.3%,109.48,7 anos,Empréstimo,37996.0,Verificado,Consolidação de Dívida,0.7%,0,298.5984341162752,0,12
5297.0,Curto,7.8%,168.7,menos de 1 ano,Alugado,7000.0,Não Verificado,Educação,3.0%,0,430.53306679993335,1,8
19886.0,Longo,12.7%,458.59999999999997,2 anos,Alugado,52538.0,Fonte Verificada,Consolidação de Dívida,22.4%,0,333.56741629185404,1,1
9121.0,Curto,11.0%,296.63,2 anos,Empréstimo,127555.0,Não Verificado,Melhoria da Casa,13.3%,0,457.56605030817923,0,6
12084.0,Longo,10.4%,258.39000000000004,5 anos,Empréstimo,56000.0,Não Verificado,Cartão de Crédito,19.1%,0,256.79810094952524,4,1
6522.0,Curto,5.8%,201.47,4 anos,Empréstimo,62000.0,Não Verificado,Consolidação de Dívida,19.1%,0,532.1979010494753,0,6
11981.0,Curto,12.0%,406.83,2 anos,Próprio,98000.0,Não Verificado,Compra Importante,15.9%,1,277.59670164917543,1,2
16079.0,Curto,7.9%,503.09999999999997,5 anos,Alugado,33900.0,Verificado,Consolidação de Dívida,8.5%,0,489.3255039147093,1,3
11917.0,Curto,6.0%,369.98,3 anos,Empréstimo,38000.0,Fonte Verificada,Consolidação de Dívida,12.7%,0,430.59870064967515,2,12
6491.0,Curto,13.1%,224.13000000000002,3 anos,Alugado,24000.0,Fonte Verificada,Consolidação de Dívida,6.8%,0,364.6658337497918,2,3
10305.0,Longo,19.3%,280.34,5 anos,Alugado,43000.0,Verificado,Consolidação de Dívida,16.5%,0,368.9318673996335,5,7
6906.0,Curto,15.4%,248.19,6 anos,Empréstimo,79000.0,Não Verificado,Cartão de Crédito,9.2%,0,516.3306679993336,1,11
19873.0,Curto,12.7%,674.8299999999999,menos de 1 ano,Alugado,75000.0,Verificado,Consolidação de Dívida,15.6%,0,523.064134599367,0,11
2426.0,Curto,7.7%,78.5,mais de 10 anos,Empréstimo,42000.0,Não Verificado,Compra Importante,17.6%,0,475.86523404964186,1,6
1178.0,Curto,7.3%,43.26,menos de 1 ano,Alugado,16400.0,Fonte Verificada,Cartão de Crédito,26.8%,0,341.15942028985506,4,1
7800.0,Longo,10.6%,174.7,menos de 1 ano,Alugado,50000.0,Fonte Verificada,Cartão de Crédito,16.3%,0,305.3983008495752,1,7
8825.0,Curto,7.3%,280.31,3 anos,Alugado,61000.0,Não Verificado,Consolidação de Dívida,29.1%,0,469.1312676994836,0,8
4016.0,Curto,7.5%,124.44,6 anos,Alugado,55000.0,Verificado,Melhoria da Casa,26.2%,0,427.7314675995336,1,7
5939.0,Curto,8.5%,195.71,menos de 1 ano,Empréstimo,114700.0,Não Verificado,Consolidação de Dívida,14.1%,0,470.70947859403634,0,8
15593.0,Longo,14.7%,374.93,5 anos,Próprio,51575.0,Fonte Verificada,Consolidação de Dívida,22.3%,0,397.5032483758121,6,3
9559.0,Curto,10.0%,316.10999999999996,2 anos,Alugado,76000.0,Fonte Verificada,Consolidação de Dívida,3.8%,0,318.13076794935864,3,10
7045.0,Curto,9.6%,225.25,3 anos,Próprio,46000.0,Não Verificado,Cartão de Crédito,24.6%,0,449.1317674496085,5,6
14923.0,Longo,18.2%,388.91,menos de 1 ano,Empréstimo,38400.0,Fonte Verificada,Melhoria da Casa,16.5%,1,384.62535398967185,0,1
11896.0,Curto,12.4%,404.07,mais de 10 anos,Alugado,90000.0,Verificado,Consolidação de Dívida,20.9%,0,333.063634849242,1,12
13779.0,Longo,16.5%,346.12,mais de 10 anos,Empréstimo,56000.0,Verificado,Cartão de Crédito,14.0%,0,410.79810094952524,0,2
3043.0,Curto,10.0%,105.21000000000001,menos de 1 ano,Alugado,19200.0,Verificado,Melhoria da Casa,11.3%,0,372.3459936698317,2,1
29897.0,Longo,14.3%,709.17,mais de 10 anos,Alugado,92000.0,Verificado,Pequena Empresa,19.1%,0,280.1969015492254,1,6
12185.0,Longo,17.3%,306.26,3 anos,Alugado,47000.0,Fonte Verificada,Casa,11.5%,0,540.1984007996002,0,3
14148.0,Longo,8.9%,293.04,mais de 10 anos,Empréstimo,145000.0,Verificado,Melhoria da Casa,11.3%,0,353.72846909878393,0,7
8023.0,Curto,16.4%,285.43,mais de 10 anos,Empréstimo,75000.0,Não Verificado,Consolidação de Dívida,18.9%,0,549.064134599367,1,8
5937.0,Longo,18.6%,163.9,7 anos,Alugado,56000.0,Verificado,Energia Renovável,4.3%,1,469.79810094952524,2,1
7099.0,Curto,11.7%,241.99,mais de 10 anos,Empréstimo,58000.0,Não Verificado,Outro,12.3%,0,512.9313676495085,2,7
8340.0,Curto,10.7%,274.20000000000005,3 anos,Empréstimo,49250.0,Fonte Verificada,Consolidação de Dívida,14.8%,0,490.34832583708146,1,1
7079.0,Curto,12.7%,236.01,menos de 1 ano,Alugado,56000.0,Fonte Verificada,Outro,13.6%,0,404.79810094952524,1,9
1110.0,Curto,14.9%,40.050000000000004,,Alugado,13808.0,Não Verificado,Consolidação de Dívida,18.7%,1,498.9867066466767,0,2
5160.0,Curto,12.2%,174.75,3 anos,Alugado,17000.0,Não Verificado,Consolidação de Dívida,13.1%,0,428.1994002998501,1,6
19891.0,Curto,12.5%,672.72,3 anos,Alugado,82000.0,Verificado,Consolidação de Dívida,24.6%,0,524.5305680493086,1,11
4504.0,Longo,13.2%,110.65,7 anos,Próprio,34996.0,Não Verificado,Consolidação de Dívida,19.1%,0,384.39853406630016,0,3
932.0,Curto,13.5%,33.989999999999995,7 anos,Empréstimo,53200.0,Fonte Verificada,Outro,23.9%,0,497.61152756954857,5,7
1065.0,Curto,7.9%,39.07,3 anos,Alugado,43000.0,Não Verificado,Outro,17.0%,0,391.9318673996335,0,8
12010.0,Curto,6.6%,373.21,6 anos,Empréstimo,57000.0,Fonte Verificada,Cartão de Crédito,9.4%,0,317.8647342995169,5,5
19591.0,Longo,17.5%,497.33,6 anos,Empréstimo,42000.0,Verificado,Cartão de Crédito,16.5%,0,399.86523404964186,0,4
2380.0,Curto,6.8%,79.89,3 anos,Empréstimo,42000.0,Não Verificado,Melhoria da Casa,23.1%,0,260.86523404964186,3,2
27947.0,Longo,16.5%,688.9499999999999,mais de 10 anos,Empréstimo,116328.0,Verificado,Consolidação de Dívida,10.6%,0,522.8179576878227,2,7
9677.0,Curto,11.3%,318.92,3 anos,Empréstimo,38996.0,Não Verificado,Outro,23.5%,0,391.66506746626686,3,6
10133.0,Curto,14.1%,350.44000000000005,3 anos,Alugado,76000.0,Verificado,Consolidação de Dívida,14.7%,0,497.13076794935864,6,7
6267.0,Curto,17.3%,225.4,4 anos,Empréstimo,28000.0,Verificado,Outro,13.8%,0,528.9323671497584,7,1
10131.0,Curto,9.6%,324.85999999999996,5 anos,Empréstimo,66996.0,Fonte Verificada,Melhoria da Casa,6.9%,1,445.5308012660337,0,5
10023.0,Longo,10.7%,223.04999999999998,3 anos,Alugado,41996.0,Verificado,Outro,20.6%,0,375.8649675162419,7,8
11922.0,Longo,12.7%,277.71,6 anos,Empréstimo,122600.0,Não Verificado,Compra Importante,11.8%,1,453.2358820589705,1,5
20117.0,Longo,13.5%,468.77000000000004,6 anos,Empréstimo,77000.0,Fonte Verificada,Outro,19.5%,0,367.1974012993503,1,3
10039.0,Curto,9.3%,327.99,6 anos,Empréstimo,40000.0,Não Verificado,Educação,5.4%,0,463.7319673496585,1,1
6072.0,Curto,8.9%,196.68,3 anos,Empréstimo,53000.0,Fonte Verificada,Cartão de Crédito,12.2%,1,374.59820089955025,5,3
5515.0,Curto,14.1%,193.51,menos de 1 ano,Alugado,25000.0,Não Verificado,Cartão de Crédito,24.8%,0,304.73246709978343,0,1
11209.0,Longo,6.5%,223.13000000000002,5 anos,Empréstimo,57000.0,Não Verificado,Melhoria da Casa,12.9%,1,549.8647342995168,7,4
14955.0,Curto,13.5%,509.25,1 ano,Próprio,42000.0,Verificado,Melhoria da Casa,14.3%,0,472.86523404964186,0,6
26561.0,Longo,14.0%,627.6099999999999,mais de 10 anos,Alugado,64000.0,Fonte Verificada,Consolidação de Dívida,18.8%,0,367.3311677494586,5,2
13980.0,Longo,17.8%,357.59,3 anos,Empréstimo,50674.4,Fonte Verificada,Outro,14.3%,0,511.4432383808096,1,5
19875.0,Curto,13.2%,680.04,3 anos,Empréstimo,114000.0,Verificado,Consolidação de Dívida,9.5%,0,548.6628352490421,0,4
13065.0,Curto,14.3%,447.23,6 anos,Alugado,26000.0,Não Verificado,Outro,13.4%,0,374.7991004497751,5,2
6077.0,Longo,10.4%,130.42,mais de 10 anos,Alugado,46000.0,Verificado,Consolidação de Dívida,3.9%,0,263.1317674496085,0,4
3060.0,Curto,6.8%,105.05999999999999,menos de 1 ano,Alugado,52500.0,Verificado,Consolidação de Dívida,8.3%,0,485.56488422455436,8,11
12403.0,Longo,8.5%,258.96,mais de 10 anos,Empréstimo,47000.0,Verificado,Consolidação de Dívida,20.6%,0,346.1984007996002,2,1
1316.0,Longo,7.9%,34.09,3 anos,Alugado,25000.0,Não Verificado,Consolidação de Dívida,3.5%,0,307.73246709978343,0,1
7587.0,Curto,11.7%,251.42,7 anos,Empréstimo,51000.0,Fonte Verificada,Consolidação de Dívida,10.5%,0,529.4649341995669,4,4
19968.0,Longo,17.5%,510.81,3 anos,Empréstimo,82000.0,Não Verificado,Consolidação de Dívida,24.3%,0,486.53056804930867,4,9
2880.0,Curto,11.7%,105.25,2 anos,Alugado,38000.0,Fonte Verificada,Compra Importante,16.8%,0,512.5987006496752,0,10
14972.0,Curto,10.6%,497.69,mais de 10 anos,Alugado,64000.0,Fonte Verificada,Consolidação de Dívida,9.6%,0,302.3311677494586,0,3
2523.0,Curto,14.7%,90.39,1 ano,Alugado,38000.0,Não Verificado,Consolidação de Dívida,2.7%,0,532.5987006496752,2,12
4103.0,Curto,10.0%,138.24,2 anos,Alugado,42000.0,Não Verificado,Consolidação de Dívida,19.4%,1,278.86523404964186,1,11
16051.0,Curto,14.2%,550.5,2 anos,Alugado,93000.0,Fonte Verificada,Consolidação de Dívida,14.6%,1,515.2635348992171,0,8
4874.0,Curto,10.0%,161.92000000000002,3 anos,Empréstimo,52004.0,Verificado,Consolidação de Dívida,18.8%,1,277.53183408295854,1,7
3231.0,Curto,7.9%,109.3,3 anos,Empréstimo,56566.0,Não Verificado,Cartão de Crédito,21.5%,0,278.8358154256205,1,9
16103.0,Longo,9.6%,341.16,,Alugado,34924.0,Verificado,Consolidação de Dívida,9.5%,0,394.3937364651008,2,9
12147.0,Longo,12.0%,274.77,mais de 10 anos,Empréstimo,143000.0,Fonte Verificada,Compra Importante,8.3%,0,366.5952023988006,1,4
17992.0,Curto,11.0%,591.48,menos de 1 ano,Empréstimo,88000.0,Verificado,Consolidação de Dívida,10.4%,0,399.9303681492587,1,4
10000.0,Curto,7.5%,315.41,3 anos,Empréstimo,71000.0,Não Verificado,Consolidação de Dívida,1.1%,0,341.7976011994003,2,12
11732.0,Longo,11.5%,258.57,7 anos,Alugado,40000.0,Fonte Verificada,Consolidação de Dívida,22.7%,0,263.7319673496585,1,1
10882.0,Curto,7.5%,350.0,mais de 10 anos,Alugado,38500.0,Não Verificado,Cartão de Crédito,8.9%,0,430.632017324671,2,12
3653.0,Curto,11.8%,125.79,1 ano,Empréstimo,121000.0,Não Verificado,Melhoria da Casa,15.1%,0,419.1292686989838,2,7
5316.0,Longo,18.4%,137.25,2 anos,Alugado,59739.0,Fonte Verificada,Consolidação de Dívida,9.7%,0,345.0472430451441,2,9
5134.0,Curto,14.2%,178.02,4 anos,Alugado,45600.0,Não Verificado,Compra Importante,8.0%,0,531.1051141096118,0,3
16463.0,Longo,11.7%,371.81,4 anos,Empréstimo,30000.0,Verificado,Pequena Empresa,12.1%,0,406.0656338497418,2,11
17852.0,Longo,22.1%,501.59999999999997,4 anos,Alugado,84000.0,Não Verificado,Cartão de Crédito,18.2%,0,261.663834749292,1,6
20086.0,Longo,18.6%,521.44,3 anos,Empréstimo,83000.0,Fonte Verificada,Consolidação de Dívida,23.5%,0,261.59720139930033,3,6
34980.0,Longo,12.7%,791.7800000000001,mais de 10 anos,Alugado,62000.0,Fonte Verificada,Pequena Empresa,1.5%,2,421.19790104947526,0,6
4111.0,Longo,13.4%,94.12,3 anos,Empréstimo,41600.0,Fonte Verificada,Cartão de Crédito,16.0%,0,323.83858070964516,1,6
24987.0,Longo,13.2%,575.9599999999999,8 anos,Empréstimo,122000.0,Fonte Verificada,Consolidação de Dívida,11.8%,0,486.19590204897554,0,6
24974.0,Curto,11.4%,830.77,4 anos,Alugado,187000.0,Verificado,Pequena Empresa,11.1%,0,504.5270697984341,1,1
5856.0,Curto,12.5%,209.41000000000003,2 anos,Empréstimo,41000.0,Não Verificado,Cartão de Crédito,11.2%,1,314.7986006996502,5,4
5413.0,Curto,7.9%,174.63,5 anos,Empréstimo,78000.0,Não Verificado,Consolidação de Dívida,11.9%,0,520.264034649342,4,12
13254.0,Curto,13.2%,454.48,2 anos,Alugado,38692.0,Não Verificado,Consolidação de Dívida,20.7%,0,405.6448109278694,1,1
5352.0,Curto,14.7%,186.77999999999997,4 anos,Alugado,12600.0,Não Verificado,Outro,1.8%,0,549.9062135598867,3,1
5049.0,Curto,11.1%,172.54000000000002,2 anos,Alugado,20000.0,Não Verificado,Consolidação de Dívida,4.3%,1,527.3993003498251,1,1
4888.0,Longo,13.1%,118.08,2 anos,Alugado,26300.0,Fonte Verificada,Consolidação de Dívida,8.4%,0,482.8190904547726,7,5
10958.0,Longo,13.5%,254.36,mais de 10 anos,Empréstimo,129000.0,Verificado,Consolidação de Dívida,10.9%,0,416.66233549891723,6,12
29922.0,Longo,14.0%,703.24,mais de 10 anos,Próprio,103000.0,Verificado,Pequena Empresa,8.9%,0,306.92986839913374,3,3
24994.0,Longo,10.4%,537.03,3 anos,Próprio,172000.0,Verificado,Casamento,0.9%,0,365.52756954855903,1,9
9961.0,Longo,17.1%,257.67,7 anos,Empréstimo,64000.0,Verificado,Casa,7.9%,0,293.3311677494586,0,1
6843.0,Curto,7.9%,215.5,mais de 10 anos,Alugado,78000.0,Não Verificado,Pequena Empresa,24.5%,0,387.264034649342,2,1
8563.0,Curto,13.4%,289.01,,Alugado,27000.0,Verificado,Consolidação de Dívida,5.2%,0,422.86573379976676,0,3
9046.0,Curto,13.6%,306.91999999999996,7 anos,Alugado,61000.0,Não Verificado,Carro,17.6%,0,263.1312676994836,6,10
6738.0,Curto,9.6%,222.06,8 anos,Alugado,26800.0,Fonte Verificada,Consolidação de Dívida,4.5%,0,530.8524071297684,1,2
3607.0,Curto,6.0%,119.23,3 anos,Alugado,38000.0,Não Verificado,Cartão de Crédito,4.7%,0,316.59870064967515,3,1
4929.0,Curto,7.9%,165.55,2 anos,Empréstimo,43136.0,Não Verificado,Consolidação de Dívida,3.4%,0,531.9409295352324,3,10
22607.0,Longo,18.6%,589.39,1 ano,Alugado,34000.0,Verificado,Consolidação de Dívida,10.7%,1,325.3321672497085,3,6
16248.0,Longo,13.5%,375.05,6 anos,Alugado,48000.0,Verificado,Férias,3.6%,0,273.2650341495919,5,7
3080.0,Curto,14.3%,106.4,mais de 10 anos,Empréstimo,82000.0,Não Verificado,Médica,20.0%,0,272.53056804930867,2,1
11866.0,Curto,12.9%,412.51000000000005,mais de 10 anos,Alugado,29000.0,Não Verificado,Consolidação de Dívida,21.7%,0,544.9990004997501,0,12
2983.0,Curto,10.7%,97.83,9 anos,Alugado,71000.0,Não Verificado,Consolidação de Dívida,13.6%,0,459.7976011994003,1,6
8619.0,Longo,9.6%,180.95000000000002,3 anos,Alugado,33000.0,Não Verificado,Consolidação de Dívida,23.1%,0,290.2655338997168,1,6
8556.0,Curto,7.5%,272.81,3 anos,Próprio,38000.0,Verificado,Cartão de Crédito,22.9%,0,273.59870064967515,2,6
15020.0,Longo,12.4%,345.35,mais de 10 anos,Empréstimo,159000.0,Fonte Verificada,Melhoria da Casa,6.8%,0,462.6613359986673,2,7
9006.0,Curto,18.4%,336.45,4 anos,Alugado,44000.0,Fonte Verificada,Consolidação de Dívida,18.2%,1,408.9985007496252,1,9
7979.0,Longo,10.0%,177.64,1 ano,Empréstimo,42200.0,Não Verificado,Carro,2.8%,0,362.8785607196402,0,1
15951.0,Longo,19.0%,424.61,mais de 10 anos,Alugado,74000.0,Fonte Verificada,Consolidação de Dívida,8.4%,0,437.9975012493753,0,12
19851.0,Curto,13.9%,691.62,2 anos,Empréstimo,118000.0,Não Verificado,Consolidação de Dívida,21.6%,0,419.92936864900884,2,11
25099.0,Longo,20.8%,676.84,mais de 10 anos,Empréstimo,86004.0,Verificado,Melhoria da Casa,12.8%,0,459.7973679826753,2,12
2433.0,Curto,15.3%,94.06,3 anos,Próprio,78004.0,Não Verificado,Melhoria da Casa,23.9%,1,328.264301182742,1,6
21037.0,Longo,20.4%,566.05,3 anos,Alugado,82000.0,Verificado,Outro,16.4%,0,361.53056804930867,2,12
24117.0,Curto,17.2%,864.1800000000001,mais de 10 anos,Empréstimo,97584.0,Verificado,Consolidação de Dívida,11.8%,0,288.56898217557887,1,6
5144.0,Curto,13.5%,176.84,3 anos,Alugado,37400.0,Não Verificado,Consolidação de Dívida,15.2%,0,310.55872063968013,0,4
2787.0,Curto,12.0%,93.64,7 anos,Empréstimo,60000.0,Fonte Verificada,Consolidação de Dívida,15.7%,0,397.06463434949194,0,9
8104.0,Curto,18.1%,295.52,2 anos,Alugado,45760.0,Não Verificado,Outro,13.8%,2,394.11577544561055,0,7
6963.0,Curto,11.9%,232.06,5 anos,Próprio,22000.0,Não Verificado,Consolidação de Dívida,16.6%,0,318.53256704980845,0,8
6093.0,Curto,7.7%,190.1,mais de 10 anos,Próprio,41200.0,Não Verificado,Outro,0.8%,0,283.8119273696485,3,10
19672.0,Curto,16.1%,695.76,mais de 10 anos,Alugado,77000.0,Verificado,Consolidação de Dívida,14.4%,0,376.1974012993503,0,5
2284.0,Longo,14.2%,61.14,4 anos,Empréstimo,53800.0,Verificado,Pequena Empresa,18.0%,0,420.65150757954353,2,2
15090.0,Longo,17.6%,382.42,7 anos,Alugado,61200.0,Não Verificado,Consolidação de Dívida,23.3%,0,306.1445943694819,6,5
17495.0,Longo,15.3%,427.48,6 anos,Alugado,35000.0,Fonte Verificada,Consolidação de Dívida,18.4%,0,466.39880059970017,1,9
1885.0,Curto,11.0%,74.74,6 anos,Próprio,42200.0,Não Verificado,Carro,9.4%,0,292.8785607196402,2,7
9963.0,Longo,13.6%,240.42999999999998,mais de 10 anos,Empréstimo,54000.0,Verificado,Melhoria da Casa,8.0%,0,477.6648342495419,2,5
4749.0,Curto,12.4%,170.17000000000002,mais de 10 anos,Empréstimo,54000.0,Fonte Verificada,Consolidação de Dívida,18.0%,1,336.6648342495419,1,1
11888.0,Curto,14.3%,416.79999999999995,menos de 1 ano,Alugado,159500.0,Fonte Verificada,Cartão de Crédito,13.7%,0,531.6946526736631,0,7
1798.0,Curto,15.9%,68.76,2 anos,Próprio,11000.0,Fonte Verificada,Consolidação de Dívida,18.5%,0,263.79960019990006,1,5
12452.0,Longo,13.5%,292.29,mais de 10 anos,Alugado,67000.0,Verificado,Consolidação de Dívida,22.6%,1,260.53106779943363,1,5
22050.0,Curto,7.0%,686.9100000000001,1 ano,Empréstimo,65804.0,Fonte Verificada,Consolidação de Dívida,18.9%,0,527.4513743128437,1,1
18093.0,Curto,11.0%,598.1700000000001,5 anos,Empréstimo,97000.0,Não Verificado,Cartão de Crédito,16.6%,0,464.53006829918377,2,4
6394.0,Longo,15.6%,158.62,mais de 10 anos,Empréstimo,95024.0,Não Verificado,Médica,24.5%,0,270.3984007996002,2,6
22721.0,Longo,20.9%,617.94,menos de 1 ano,Empréstimo,86000.0,Verificado,Pequena Empresa,2.4%,2,309.7971014492754,1,7
10899.0,Curto,15.7%,386.72,mais de 10 anos,Alugado,32600.0,Não Verificado,Consolidação de Dívida,11.4%,0,351.23888055972014,2,11
7461.0,Longo,10.7%,164.85999999999999,6 anos,Empréstimo,69000.0,Fonte Verificada,Consolidação de Dívida,15.4%,0,389.66433449941695,0,8
7680.0,Longo,11.1%,176.29,mais de 10 anos,Alugado,91000.0,Verificado,Consolidação de Dívida,21.8%,0,308.13026819923374,1,2
2135.0,Curto,12.0%,71.66,6 anos,Próprio,116400.0,Fonte Verificada,Carro,11.4%,1,297.82275528902215,1,9
11928.0,Longo,13.5%,279.8,menos de 1 ano,Alugado,99000.0,Fonte Verificada,Consolidação de Dívida,20.9%,0,530.6633349991671,3,6
